site_id,site_number,name,habitat_type,plant_id,treatment_id,plant_tag,height,D1,D2,D3,D4,plant_dry_mass,month,field_personnel
ES,8,Estrella Mountain Regional Park,Desert,5,O,ES05O,53,57,31,52,39,142.8,March,CB
ES,8,Estrella Mountain Regional Park,Desert,6,O,ES06O,89,114,129,107,118,642.84,March,CB
ES,8,Estrella Mountain Regional Park,Desert,7,B,ES07B,48,44,26,18,27,82.33,March,CB
ES,8,Estrella Mountain Regional Park,Desert,8,B,ES08B,52,47,43,46,17,119.4,March,CB
ES,8,Estrella Mountain Regional Park,Desert,9,Y,ES09Y,48,58,34,49,55,141.59,March,CB
ES,8,Estrella Mountain Regional Park,Desert,10,P,ES10P,49,66,45,43,50,150.59,March,CB
ES,8,Estrella Mountain Regional Park,Desert,11,G,ES11G,56,40,28,37,23,107.38,March,CB
ES,8,Estrella Mountain Regional Park,Desert,12,R,ES12R,53,53,53,34,51,152.54,March,CB
ES,8,Estrella Mountain Regional Park,Desert,13,Y,ES13Y,59,72,58,69,68,239.16,March,CB
ES,8,Estrella Mountain Regional Park,Desert,14,B,ES14B,58,63,60,54,58,206.42,March,CB
ES,8,Estrella Mountain Regional Park,Desert,15,P,ES15P,54,65,83,68,69,233.55,March,CB
ES,8,Estrella Mountain Regional Park,Desert,16,B,ES16B,75,96,89,88,75,399.64,March,CB
ES,8,Estrella Mountain Regional Park,Desert,17,G,ES17G,53,86,83,76,87,267.64,March,CB
ES,8,Estrella Mountain Regional Park,Desert,18,Y,ES18Y,55,58,46,50,46,165.99,March,CB
ES,8,Estrella Mountain Regional Park,Desert,19,B,ES19B,85,94,76,76,84,430.03,March,CB
ES,8,Estrella Mountain Regional Park,Desert,20,Y,ES20Y,53,73,56,60,56,196.49,March,CB
ES,8,Estrella Mountain Regional Park,Desert,21,G,ES21G,54,56,53,30,47,151.33,March,CB
ES,8,Estrella Mountain Regional Park,Desert,22,O,ES22O,51,99,89,76,80,266.83,March,CB
ES,8,Estrella Mountain Regional Park,Desert,23,P,ES23P,65,5,63,82,70,216.74,March,CB
ES,8,Estrella Mountain Regional Park,Desert,24,G,ES24G,79,117,92,102,100,499.01,March,CB
ES,8,Estrella Mountain Regional Park,Desert,25,Y,ES25Y,96,100,93,85,88,540.71,March,CB
ES,8,Estrella Mountain Regional Park,Desert,26,R,ES26R,66,69,49,51,45,214.03,March,CB
ES,8,Estrella Mountain Regional Park,Desert,27,B,ES27B,51,68,52,52,51,171.71,March,CB
ES,8,Estrella Mountain Regional Park,Desert,28,B,ES28B,63,74,63,68,71,264.42,March,CB
ES,8,Estrella Mountain Regional Park,Desert,29,P,ES29P,42,56,39,50,44,119.12,March,CB
ES,8,Estrella Mountain Regional Park,Desert,30,R,ES30R,65,46,28,34,36,140.85,March,CB
ES,8,Estrella Mountain Regional Park,Desert,31,O,ES31O,57,77,62,66,69,237.07,March,CB
ES,8,Estrella Mountain Regional Park,Desert,32,O,ES32O,47,49,37,27,22,94.85,March,CB
ES,8,Estrella Mountain Regional Park,Desert,33,G,ES33G,46,70,54,53,55,160.95,March,CB
ES,8,Estrella Mountain Regional Park,Desert,34,Y,ES34Y,67,66,64,66,59,259.74,March,CB
ES,8,Estrella Mountain Regional Park,Desert,35,G,ES35G,70,62,3,46,49,169.06,March,CB
ES,8,Estrella Mountain Regional Park,Desert,36,G,ES36G,57,77,73,71,63,245.87,March,CB
ES,8,Estrella Mountain Regional Park,Desert,37,B,ES37B,57,60,43,46,48,169.5,March,CB
ES,8,Estrella Mountain Regional Park,Desert,38,O,ES38O,54,40,32,42,27,114.18,March,CB
ES,8,Estrella Mountain Regional Park,Desert,39,R,ES39R,60,37,30,32,33,118.85,March,CB
ES,8,Estrella Mountain Regional Park,Desert,40,P,ES40P,48,63,50,53,44,151.88,March,CB
ES,8,Estrella Mountain Regional Park,Desert,41,R,ES41R,47,68,56,35,55,151.54,March,CB
ES,8,Estrella Mountain Regional Park,Desert,42,Y,ES42Y,56,65,55,55,47,187.98,March,CB
ES,8,Estrella Mountain Regional Park,Desert,43,O,ES43O,38,52,55,46,41,110.49,March,CB
ES,8,Estrella Mountain Regional Park,Desert,44,O,ES44O,67,58,49,34,36,179.18,March,CB
ES,8,Estrella Mountain Regional Park,Desert,45,P,ES45P,50,64,42,52,61,165.22,March,CB
ES,8,Estrella Mountain Regional Park,Desert,46,R,ES46R,80,75,78,84,84,393.1,March,CB
ES,8,Estrella Mountain Regional Park,Desert,47,P,ES47P,52,55,16,43,35,116.22,March,CB
ES,8,Estrella Mountain Regional Park,Desert,48,O,ES48O,53,69,78,47,54,198.94,March,CB
ES,8,Estrella Mountain Regional Park,Desert,49,G,ES49G,60,64,38,45,38,167.52,March,CB
ES,8,Estrella Mountain Regional Park,Desert,50,R,ES50R,62,48,30,27,31,126.66,March,CB
ES,8,Estrella Mountain Regional Park,Desert,51,G,ES51G,49,49,44,41,54,138.59,March,CB
ES,8,Estrella Mountain Regional Park,Desert,52,B,ES52B,55,49,32,41,27,123.04,March,CB
ES,8,Estrella Mountain Regional Park,Desert,53,G,ES53G,77,89,52,90,74,358.96,March,CB
ES,8,Estrella Mountain Regional Park,Desert,54,R,ES54R,,,,,,,March,CB
ES,8,Estrella Mountain Regional Park,Desert,55,R,ES55R,55,60,59,42,47,172.74,March,CB
ES,8,Estrella Mountain Regional Park,Desert,56,R,ES56R,54,58,68,48,53,185.31,March,CB
ES,8,Estrella Mountain Regional Park,Desert,57,P,ES57P,66,91,70,73,94,330.43,March,CB
ES,8,Estrella Mountain Regional Park,Desert,58,B,ES58B,73,81,102,83,100,409.27,March,CB
ES,8,Estrella Mountain Regional Park,Desert,59,O,ES59O,46,79,64,60,63,184.97,March,CB
ES,8,Estrella Mountain Regional Park,Desert,60,Y,ES60Y,82,76,71,60,54,326.61,March,CB
ES,8,Estrella Mountain Regional Park,Desert,1,Y,ES01Y,59,90,72,68,73,271.98,April,CB
ES,8,Estrella Mountain Regional Park,Desert,2,P,ES02P,,,,,,,April,CB
ES,8,Estrella Mountain Regional Park,Desert,3,P,ES03P,43,96,63,50,60,174.69,April,CB
ES,8,Estrella Mountain Regional Park,Desert,4,Y,ES04Y,66,58,44,51,51,203.86,April,CB
ES,8,Estrella Mountain Regional Park,Desert,5,O,ES05O,50,53,31,50,43,133.05,April,CB
ES,8,Estrella Mountain Regional Park,Desert,6,O,ES06O,82,112,105,109,108,547.79,April,CB
ES,8,Estrella Mountain Regional Park,Desert,7,B,ES07B,47,44,31,28,28,92,April,CB
ES,8,Estrella Mountain Regional Park,Desert,8,B,ES08B,46,50,37,48,50,127.86,April,CB
ES,8,Estrella Mountain Regional Park,Desert,9,Y,ES09Y,57,74,52,58,59,209.82,April,CB
ES,8,Estrella Mountain Regional Park,Desert,10,P,ES10P,62,64,72,59,63,242.91,April,CB
ES,8,Estrella Mountain Regional Park,Desert,11,G,ES11G,53,42,29,37,27,107.18,April,CB
ES,8,Estrella Mountain Regional Park,Desert,12,R,ES12R,55,53,53,47,48,166.83,April,CB
ES,8,Estrella Mountain Regional Park,Desert,13,Y,ES13Y,59,84,59,83,72,267.42,April,CB
ES,8,Estrella Mountain Regional Park,Desert,14,B,ES14B,59,75,62,60,62,231.87,April,CB
ES,8,Estrella Mountain Regional Park,Desert,15,P,ES15P,57,84,71,81,72,267.02,April,CB
ES,8,Estrella Mountain Regional Park,Desert,16,B,ES16B,81,100,102,98,88,482.74,April,CB
ES,8,Estrella Mountain Regional Park,Desert,17,G,ES17G,56,110,90,107,90,339.49,April,CB
ES,8,Estrella Mountain Regional Park,Desert,18,Y,ES18Y,56,67,52,57,59,199.18,April,CB
ES,8,Estrella Mountain Regional Park,Desert,19,B,ES19B,83,83,78,99,93,449.5,April,CB
ES,8,Estrella Mountain Regional Park,Desert,20,Y,ES20Y,54,78,65,56,62,213.57,April,CB
ES,8,Estrella Mountain Regional Park,Desert,21,G,ES21G,55,55,50,35,51,158.39,April,CB
ES,8,Estrella Mountain Regional Park,Desert,22,O,ES22O,55,109,88,83,83,304.32,April,CB
ES,8,Estrella Mountain Regional Park,Desert,23,P,ES23P,63,91,74,86,85,322.98,April,CB
ES,8,Estrella Mountain Regional Park,Desert,24,G,ES24G,74,98,112,98,100,463.44,April,CB
ES,8,Estrella Mountain Regional Park,Desert,25,Y,ES25Y,98,108,105,96,101,619.74,April,CB
ES,8,Estrella Mountain Regional Park,Desert,26,R,ES26R,62,69,48,62,76,240.04,April,CB
ES,8,Estrella Mountain Regional Park,Desert,27,B,ES27B,52,81,62,57,58,203.12,April,CB
ES,8,Estrella Mountain Regional Park,Desert,28,B,ES28B,65,88,73,83,75,316.26,April,CB
ES,8,Estrella Mountain Regional Park,Desert,29,P,ES29P,48,65,49,59,50,161.44,April,CB
ES,8,Estrella Mountain Regional Park,Desert,30,R,ES30R,63,48,40,32,39,150.91,April,CB
ES,8,Estrella Mountain Regional Park,Desert,31,O,ES31O,56,84,84,70,67,259.66,April,CB
ES,8,Estrella Mountain Regional Park,Desert,32,O,ES32O,36,48,48,23,26,77.78,April,CB
ES,8,Estrella Mountain Regional Park,Desert,33,G,ES33G,47,82,82,66,76,218.01,April,CB
ES,8,Estrella Mountain Regional Park,Desert,34,Y,ES34Y,67,83,83,76,77,326.16,April,CB
ES,8,Estrella Mountain Regional Park,Desert,35,G,ES35G,77,71,71,70,63,323.09,April,CB
ES,8,Estrella Mountain Regional Park,Desert,36,G,ES36G,65,77,77,98,69,318.28,April,CB
ES,8,Estrella Mountain Regional Park,Desert,37,B,ES37B,66,74,74,54,66,269.06,April,CB
ES,8,Estrella Mountain Regional Park,Desert,38,O,ES38O,56,49,49,44,36,150.16,April,CB
ES,8,Estrella Mountain Regional Park,Desert,39,R,ES39R,65,47,47,33,35,158.78,April,CB
ES,8,Estrella Mountain Regional Park,Desert,40,P,ES40P,44,78,78,60,58,182.2,April,CB
ES,8,Estrella Mountain Regional Park,Desert,41,R,ES41R,44,75,75,57,39,163.29,April,CB
ES,8,Estrella Mountain Regional Park,Desert,42,Y,ES42Y,52,86,86,62,61,232.78,April,CB
ES,8,Estrella Mountain Regional Park,Desert,43,O,ES43O,41,64,64,45,42,132.52,April,CB
ES,8,Estrella Mountain Regional Park,Desert,44,O,ES44O,77,56,56,45,43,233.71,April,CB
ES,8,Estrella Mountain Regional Park,Desert,45,P,ES45P,54,78,78,67,60,231.89,April,CB
ES,8,Estrella Mountain Regional Park,Desert,46,R,ES46R,75,82,82,82,71,363.47,April,CB
ES,8,Estrella Mountain Regional Park,Desert,47,P,ES47P,41,57,57,43,41,121.87,April,CB
ES,8,Estrella Mountain Regional Park,Desert,48,O,ES48O,59,90,90,80,79,304.88,April,CB
ES,8,Estrella Mountain Regional Park,Desert,49,G,ES49G,57,63,63,43,35,175.63,April,CB
ES,8,Estrella Mountain Regional Park,Desert,50,R,ES50R,64,48,48,33,37,160.22,April,CB
ES,8,Estrella Mountain Regional Park,Desert,51,G,ES51G,52,55,55,36,48,152,April,CB
ES,8,Estrella Mountain Regional Park,Desert,52,B,ES52B,53,47,47,38,33,131.45,April,CB
ES,8,Estrella Mountain Regional Park,Desert,53,G,ES53G,76,96,96,100,88,442.97,April,CB
ES,8,Estrella Mountain Regional Park,Desert,54,R,ES54R,,,,,,,April,CB
ES,8,Estrella Mountain Regional Park,Desert,55,R,ES55R,57,68,68,69,55,224.76,April,CB
ES,8,Estrella Mountain Regional Park,Desert,56,R,ES56R,57,69,69,58,48,210.7,April,CB
ES,8,Estrella Mountain Regional Park,Desert,57,P,ES57P,72,108,108,94,84,434.98,April,CB
ES,8,Estrella Mountain Regional Park,Desert,58,B,ES58B,83,120,120,87,110,558.48,April,CB
ES,8,Estrella Mountain Regional Park,Desert,59,O,ES59O,55,85,85,76,60,255.79,April,CB
ES,8,Estrella Mountain Regional Park,Desert,60,Y,ES60Y,84,87,87,74,76,417.03,April,CB
ES,8,Estrella Mountain Regional Park,Desert,1,Y,ES01Y,53,89,73,64,65,234.06,May,CB
ES,8,Estrella Mountain Regional Park,Desert,2,P,ES02P,,,,,,,May,CB
ES,8,Estrella Mountain Regional Park,Desert,3,P,ES03P,48,92,63,43,70,194.63,May,CB
ES,8,Estrella Mountain Regional Park,Desert,4,Y,ES04Y,67,63,53,56,47,222.49,May,CB
ES,8,Estrella Mountain Regional Park,Desert,5,O,ES05O,54,54,35,51,39,145.54,May,CB
ES,8,Estrella Mountain Regional Park,Desert,6,O,ES06O,61,119,112,114,123,437.79,May,CB
ES,8,Estrella Mountain Regional Park,Desert,7,B,ES07B,43,42,27,34,29,84.69,May,CB
ES,8,Estrella Mountain Regional Park,Desert,8,B,ES08B,36,50,34,49,46,96.36,May,CB
ES,8,Estrella Mountain Regional Park,Desert,9,Y,ES09Y,53,84,77,67,59,230.79,May,CB
ES,8,Estrella Mountain Regional Park,Desert,10,P,ES10P,60,63,65,56,62,223.83,May,CB
ES,8,Estrella Mountain Regional Park,Desert,11,G,ES11G,56,35,31,34,20,100.56,May,CB
ES,8,Estrella Mountain Regional Park,Desert,12,R,ES12R,56,52,44,49,52,166.48,May,CB
ES,8,Estrella Mountain Regional Park,Desert,13,Y,ES13Y,58,76,61,58,67,230.56,May,CB
ES,8,Estrella Mountain Regional Park,Desert,14,B,ES14B,60,75,64,72,76,261.82,May,CB
ES,8,Estrella Mountain Regional Park,Desert,15,P,ES15P,55,82,68,73,80,253.24,May,CB
ES,8,Estrella Mountain Regional Park,Desert,16,B,ES16B,83,89,100,90,93,474.12,May,CB
ES,8,Estrella Mountain Regional Park,Desert,17,G,ES17G,56,94,83,102,81,307.34,May,CB
ES,8,Estrella Mountain Regional Park,Desert,18,Y,ES18Y,58,55,54,59,57,197.49,May,CB
ES,8,Estrella Mountain Regional Park,Desert,19,B,ES19B,87,95,83,86,75,452.53,May,CB
ES,8,Estrella Mountain Regional Park,Desert,20,Y,ES20Y,50,77,66,68,58,203.65,May,CB
ES,8,Estrella Mountain Regional Park,Desert,21,G,ES21G,49,52,52,33,50,137.84,May,CB
ES,8,Estrella Mountain Regional Park,Desert,22,O,ES22O,49,89,94,74,77,248.62,May,CB
ES,8,Estrella Mountain Regional Park,Desert,23,P,ES23P,64,79,69,65,75,280.57,May,CB
ES,8,Estrella Mountain Regional Park,Desert,24,G,ES24G,69,117,93,97,100,430.54,May,CB
ES,8,Estrella Mountain Regional Park,Desert,25,Y,ES25Y,112,87,102,84,99,643.03,May,CB
ES,8,Estrella Mountain Regional Park,Desert,26,R,ES26R,78,66,55,65,47,276.58,May,CB
ES,8,Estrella Mountain Regional Park,Desert,27,B,ES27B,51,75,54,63,64,197.58,May,CB
ES,8,Estrella Mountain Regional Park,Desert,28,B,ES28B,68,77,73,76,76,313.17,May,CB
ES,8,Estrella Mountain Regional Park,Desert,29,P,ES29P,46,62,47,40,53,139.81,May,CB
ES,8,Estrella Mountain Regional Park,Desert,30,R,ES30R,62,49,33,32,32,136.14,May,CB
ES,8,Estrella Mountain Regional Park,Desert,31,O,ES31O,57,78,58,69,59,228.28,May,CB
ES,8,Estrella Mountain Regional Park,Desert,32,O,ES32O,43,47,12,18,17,59.97,May,CB
ES,8,Estrella Mountain Regional Park,Desert,33,G,ES33G,49,72,60,54,60,182.17,May,CB
ES,8,Estrella Mountain Regional Park,Desert,34,Y,ES34Y,64,69,73,64,64,262.75,May,CB
ES,8,Estrella Mountain Regional Park,Desert,35,G,ES35G,70,60,53,65,64,257.49,May,CB
ES,8,Estrella Mountain Regional Park,Desert,36,G,ES36G,59,69,67,58,64,230.96,May,CB
ES,8,Estrella Mountain Regional Park,Desert,37,B,ES37B,57,57,48,59,44,179.13,May,CB
ES,8,Estrella Mountain Regional Park,Desert,38,O,ES38O,53,47,31,39,27,114.45,May,CB
ES,8,Estrella Mountain Regional Park,Desert,39,R,ES39R,60,46,31,32,31,126.17,May,CB
ES,8,Estrella Mountain Regional Park,Desert,40,P,ES40P,45,60,74,68,56,175.35,May,CB
ES,8,Estrella Mountain Regional Park,Desert,41,R,ES41R,43,67,40,61,57,145.67,May,CB
ES,8,Estrella Mountain Regional Park,Desert,42,Y,ES42Y,56,77,65,58,65,225.07,May,CB
ES,8,Estrella Mountain Regional Park,Desert,43,O,ES43O,37,57,50,44,34,102.46,May,CB
ES,8,Estrella Mountain Regional Park,Desert,44,O,ES44O,67,49,43,34,40,167.86,May,CB
ES,8,Estrella Mountain Regional Park,Desert,45,P,ES45P,50,72,47,67,58,184.42,May,CB
ES,8,Estrella Mountain Regional Park,Desert,46,R,ES46R,72,76,71,65,72,311.81,May,CB
ES,8,Estrella Mountain Regional Park,Desert,47,P,ES47P,49,60,15,44,43,119.12,May,CB
ES,8,Estrella Mountain Regional Park,Desert,48,O,ES48O,46,83,68,58,69,193.46,May,CB
ES,8,Estrella Mountain Regional Park,Desert,49,G,ES49G,60,59,31,40,38,151.88,May,CB
ES,8,Estrella Mountain Regional Park,Desert,50,R,ES50R,63,52,35,40,27,146.09,May,CB
ES,8,Estrella Mountain Regional Park,Desert,51,G,ES51G,47,52,53,72,46,158.02,May,CB
ES,8,Estrella Mountain Regional Park,Desert,52,B,ES52B,49,46,37,34,35,111.65,May,CB
ES,8,Estrella Mountain Regional Park,Desert,53,G,ES53G,76,85,60,79,84,357.76,May,CB
ES,8,Estrella Mountain Regional Park,Desert,54,R,ES54R,,,,,,,May,CB
ES,8,Estrella Mountain Regional Park,Desert,55,R,ES55R,54,65,66,55,41,185.31,May,CB
ES,8,Estrella Mountain Regional Park,Desert,56,R,ES56R,60,63,52,46,60,200.72,May,CB
ES,8,Estrella Mountain Regional Park,Desert,57,P,ES57P,72,95,81,77,82,368.83,May,CB
ES,8,Estrella Mountain Regional Park,Desert,58,B,ES58B,74,100,82,89,89,408.05,May,CB
ES,8,Estrella Mountain Regional Park,Desert,59,O,ES59O,47,79,57,64,52,178.95,May,CB
ES,8,Estrella Mountain Regional Park,Desert,60,Y,ES60Y,87,94,82,72,80,437.6,May,CB
EX,3,Excelencia School,Urban,1,G,EX01G,84,79,81,54,68,362.12,December,CB
EX,3,Excelencia School,Urban,2,O,EX02O,89,61,33,38,21,206.22,December,CB
EX,3,Excelencia School,Urban,3,O,EX03O,97,97,30,74,44,363.31,December,CB
EX,3,Excelencia School,Urban,4,Y,EX04Y,99,65,60,34,58,327.87,December,CB
EX,3,Excelencia School,Urban,5,Y,EX05Y,112,63,50,33,18,279.58,December,CB
EX,3,Excelencia School,Urban,6,Y,EX06Y,100,48,50,46,37,275.44,December,CB
EX,3,Excelencia School,Urban,7,B,EX07B,89,70,46,12,41,228.17,December,CB
EX,3,Excelencia School,Urban,8,O,EX08O,83,57,33,40,25,194.64,December,CB
EX,3,Excelencia School,Urban,9,O,EX09O,77,76,45,67,56,286.09,December,CB
EX,3,Excelencia School,Urban,10,R,EX10R,67,54,56,48,36,196.69,December,CB
EX,3,Excelencia School,Urban,11,P,EX11P,100,79,36,18,18,229.08,December,CB
EX,3,Excelencia School,Urban,12,R,EX12R,51,33,16,16,10,56.69,December,CB
EX,3,Excelencia School,Urban,13,P,EX13P,72,67,62,30,51,229.39,December,CB
EX,3,Excelencia School,Urban,14,G,EX14G,69,83,47,67,49,258.02,December,CB
EX,3,Excelencia School,Urban,15,B,EX15B,102,40,37,40,33,232.16,December,CB
EX,3,Excelencia School,Urban,16,Y,EX16Y,47,35,27,33,33,89.86,December,CB
EX,3,Excelencia School,Urban,17,B,EX17B,94,51,20,40,42,218.01,December,CB
EX,3,Excelencia School,Urban,18,B,EX18B,72,33,19,20,33,113.35,December,CB
EX,3,Excelencia School,Urban,19,B,EX19B,97,58,35,40,28,237.06,December,CB
EX,3,Excelencia School,Urban,20,G,EX20G,88,80,67,50,53,335.89,December,CB
EX,3,Excelencia School,Urban,21,O,EX21O,141,110,62,86,80,737.21,December,CB
EX,3,Excelencia School,Urban,22,B,EX22B,108,57,51,48,42,326.33,December,CB
EX,3,Excelencia School,Urban,23,O,EX23O,112,105,61,59,59,488.68,December,CB
EX,3,Excelencia School,Urban,24,Y,EX24Y,97,54,45,36,40,258.04,December,CB
EX,3,Excelencia School,Urban,25,G,EX25G,68,77,44,51,63,242.66,December,CB
EX,3,Excelencia School,Urban,26,G,EX26G,71,66,46,70,51,251.36,December,CB
EX,3,Excelencia School,Urban,27,P,EX27P,49,38,49,17,52,114.64,December,CB
EX,3,Excelencia School,Urban,28,B,EX28B,66,27,25,10,26,86.7,December,CB
EX,3,Excelencia School,Urban,29,Y,EX29Y,121,47,27,18,21,207.08,December,CB
EX,3,Excelencia School,Urban,30,O,EX30O,58,84,31,94,70,245.78,December,CB
EX,3,Excelencia School,Urban,31,R,EX31R,92,52,55,51,42,280.08,December,CB
EX,3,Excelencia School,Urban,32,P,EX32P,82,130,115,60,56,454.23,December,CB
EX,3,Excelencia School,Urban,33,G,EX33G,120,117,68,110,103,738.82,December,CB
EX,3,Excelencia School,Urban,34,P,EX34P,97,71,54,40,67,343.72,December,CB
EX,3,Excelencia School,Urban,35,P,EX35P,73,84,87,69,68,343.41,December,CB
EX,3,Excelencia School,Urban,36,R,EX36R,81,58,54,53,42,254.82,December,CB
EX,3,Excelencia School,Urban,37,R,EX37R,78,71,57,63,57,294.7,December,CB
EX,3,Excelencia School,Urban,38,O,EX38O,94,82,31,43,55,302.29,December,CB
EX,3,Excelencia School,Urban,39,B,EX39B,96,46,36,27,42,219.76,December,CB
EX,3,Excelencia School,Urban,40,O,EX40O,79,107,64,32,42,294.87,December,CB
EX,3,Excelencia School,Urban,41,P,EX41P,83,69,59,45,43,272.77,December,CB
EX,3,Excelencia School,Urban,42,R,EX42R,86,76,66,60,63,348.16,December,CB
EX,3,Excelencia School,Urban,43,O,EX43O,70,55,28,54,43,190.57,December,CB
EX,3,Excelencia School,Urban,44,Y,EX44Y,95,49,24,34,27,192.57,December,CB
EX,3,Excelencia School,Urban,45,P,EX45P,83,64,56,61,27,262.5,December,CB
EX,3,Excelencia School,Urban,46,G,EX46G,45,37,41,32,30,94.17,December,CB
EX,3,Excelencia School,Urban,47,R,EX47R,91,71,57,42,41,292.48,December,CB
EX,3,Excelencia School,Urban,48,P,EX48P,88,101,73,61,52,386.5,December,CB
EX,3,Excelencia School,Urban,49,P,EX49P,79,52,35,53,53,231.35,December,CB
EX,3,Excelencia School,Urban,50,Y,EX50Y,80,74,58,65,65,319.75,December,CB
EX,3,Excelencia School,Urban,51,R,EX51R,101,61,51,59,43,329.9,December,CB
EX,3,Excelencia School,Urban,52,G,EX52G,100,100,90,83,81,544.85,December,CB
EX,3,Excelencia School,Urban,53,Y,EX53Y,100,53,37,34,30,233.71,December,CB
EX,3,Excelencia School,Urban,54,B,EX54B,97,80,60,62,35,351.25,December,CB
EX,3,Excelencia School,Urban,55,R,EX55R,108,64,52,59,40,354.84,December,CB
EX,3,Excelencia School,Urban,56,B,EX56B,73,41,10,13,12,82.75,December,CB
EX,3,Excelencia School,Urban,57,Y,EX57Y,95,71,58,54,55,345.36,December,CB
EX,3,Excelencia School,Urban,58,G,EX58G,91,82,40,84,39,340.47,December,CB
EX,3,Excelencia School,Urban,59,G,EX59G,72,84,41,90,34,272.77,December,CB
EX,3,Excelencia School,Urban,60,R,EX60R,91,52,47,37,56,265.72,December,CB
EX,3,Excelencia School,Urban,1,G,EX01G,103,87,83,71,63,480.93,January,CB
EX,3,Excelencia School,Urban,2,O,EX02O,76,79,47,40,45,243.53,January,CB
EX,3,Excelencia School,Urban,3,O,EX03O,91,96,46,70,54,370.17,January,CB
EX,3,Excelencia School,Urban,4,Y,EX04Y,108,63,65,47,65,396.84,January,CB
EX,3,Excelencia School,Urban,5,Y,EX05Y,126,74,52,38,23,360.16,January,CB
EX,3,Excelencia School,Urban,6,Y,EX06Y,101,49,34,44,36,250.12,January,CB
EX,3,Excelencia School,Urban,7,B,EX07B,91,78,42,51,55,313.64,January,CB
EX,3,Excelencia School,Urban,8,O,EX08O,91,67,34,40,49,262.91,January,CB
EX,3,Excelencia School,Urban,9,O,EX09O,87,94,57,82,48,373.92,January,CB
EX,3,Excelencia School,Urban,10,R,EX10R,69,53,53,47,45,206.91,January,CB
EX,3,Excelencia School,Urban,11,P,EX11P,105,97,44,45,17,325.26,January,CB
EX,3,Excelencia School,Urban,12,R,EX12R,52,23,23,14,14,57.04,January,CB
EX,3,Excelencia School,Urban,13,P,EX13P,70,82,33,67,17,211.04,January,CB
EX,3,Excelencia School,Urban,14,G,EX14G,74,94,9,45,40,210.76,January,CB
EX,3,Excelencia School,Urban,15,B,EX15B,84,39,35,34,10,149.3,January,CB
EX,3,Excelencia School,Urban,16,Y,EX16Y,51,38,24,33,35,99.19,January,CB
EX,3,Excelencia School,Urban,17,B,EX17B,95,63,44,29,17,220.37,January,CB
EX,3,Excelencia School,Urban,18,B,EX18B,73,42,24,22,38,138.37,January,CB
EX,3,Excelencia School,Urban,19,B,EX19B,102,57,38,34,50,277.88,January,CB
EX,3,Excelencia School,Urban,20,G,EX20G,97,83,67,52,85,426.74,January,CB
EX,3,Excelencia School,Urban,21,O,EX21O,142,114,61,72,81,720.19,January,CB
EX,3,Excelencia School,Urban,22,B,EX22B,120,57,34,42,52,339,January,CB
EX,3,Excelencia School,Urban,23,O,EX23O,100,147,55,100,149,696.99,January,CB
EX,3,Excelencia School,Urban,24,Y,EX24Y,95,57,41,43,49,274.66,January,CB
EX,3,Excelencia School,Urban,25,G,EX25G,73,81,26,72,69,275.5,January,CB
EX,3,Excelencia School,Urban,26,G,EX26G,93,72,64,63,43,343.75,January,CB
